co,no,no2,nox,o3,pm10,pm25,relativehumidity,so2,temperature,wind_direction,wind_speed,u100,v100,u10,v10,tp,latitude,longitude,datetime_local,hour_of_day_local
1.3875,52.45,131.875,0.11274999999999998,13.3,67.0,38.5,77.0,3.3,23.8,262.25,0.5,-1.7904663,-3.449585,-0.72476196,-1.7370605,0.0,28.5,77.25,2025-03-01 19:30:00+05:30,19
1.5275,52.55,129.625,0.11165,13.55,72.0,43.5,79.75,2.1,22.425,280.25,0.3,-2.619629,-4.625,-0.9421692,-2.1113129,0.0,28.5,77.25,2025-03-01 20:30:00+05:30,20
1.6325,54.35,121.57499999999999,0.108875,11.825,101.0,60.5,82.5,6.550000000000001,21.625,275.0,0.35,-3.287613,-5.239975,-1.2079315,-2.4081116,0.0,28.5,77.25,2025-03-01 21:30:00+05:30,21
1.4766666666666666,57.4,96.45,0.0979,8.15,115.0,101.0,82.75,10.55,21.7,269.75,0.35,-3.2115173,-5.308487,-1.188736,-2.4617157,0.0,28.5,77.25,2025-03-01 22:30:00+05:30,22
1.48,63.5,95.1,0.1022,8.7,124.0,129.0,83.5,3.4,21.25,245.5,0.35,-2.7292328,-5.606064,-0.9838257,-2.58255,0.0,28.5,77.25,2025-03-01 23:30:00+05:30,23
1.54,70.89999999999999,101.83333333333333,0.11183333333333334,7.1499999999999995,123.0,76.0,88.33333333333333,20.46666666666667,19.133333333333333,281.6666666666667,0.3,-1.9032898,-6.0594788,-0.638504,-2.7618713,0.0,28.5,77.25,2025-03-02 00:30:00+05:30,0
1.5633333333333335,72.13333333333334,125.63333333333333,0.12553333333333333,15.7,98.5,67.5,86.25,25.166666666666668,20.475,281.75,0.625,-0.81427,-6.2568665,-0.12080383,-2.7459106,0.0,28.5,77.25,2025-03-02 01:30:00+05:30,1
1.28,60.300000000000004,120.53333333333335,0.1131333333333333,13.725,94.0,64.66666666666667,86.0,27.9,20.5,250.75,1.6,0.1943512,-6.2613373,0.4102173,-2.727768,0.0,28.5,77.25,2025-03-02 02:30:00+05:30,2
1.1225,54.075,113.175,0.10412499999999994,12.399999999999999,93.0,64.0,86.0,15.799999999999999,19.775,233.75,1.425,-0.09806824,-6.137436,0.26745605,-2.7110596,0.0,28.5,77.25,2025-03-02 03:30:00+05:30,3
1.2866666666666668,50.45,85.95,0.08677499999999999,7.9,89.5,74.0,86.0,19.133333333333333,19.0,260.5,0.825,0.60069275,-5.914917,0.6359863,-2.6624908,0.0,28.5,77.25,2025-03-02 04:30:00+05:30,4
1.2633333333333334,55.53333333333333,88.8,0.0923666666666666,8.166666666666666,89.0,58.666666666666664,87.0,16.166666666666668,18.333333333333332,268.0,0.7000000000000001,1.0858917,-5.5878296,0.87194824,-2.3953705,0.0,28.5,77.25,2025-03-02 05:30:00+05:30,5
1.2366666666666666,60.05,95.55000000000001,0.09964999999999997,9.575,79.5,45.0,87.5,19.0,17.725,279.0,0.525,1.6639404,-4.988968,1.196701,-1.9446869,0.0,28.5,77.25,2025-03-02 06:30:00+05:30,6
1.2850000000000001,62.25,112.975,0.11067499999999997,12.775,55.5,38.5,85.25,21.9,19.2,254.25,0.525,2.3306427,-4.4212646,1.9108276,-2.090866,0.0,28.5,77.25,2025-03-02 07:30:00+05:30,7
1.3066666666666666,57.6,117.93333333333334,0.10956666666666666,12.933333333333332,72.66666666666667,46.0,77.0,10.2,23.2,246.0,0.7,2.4521484,-3.0811005,1.8453064,-1.9381561,0.0,28.5,77.25,2025-03-02 08:30:00+05:30,8
1.2850000000000001,51.025,117.975,0.10422499999999998,10.45,95.0,58.0,,6.133333333333333,,,,2.3514404,-2.5803833,1.8745117,-1.9602356,0.0,28.5,77.25,2025-03-02 09:30:00+05:30,9
1.28,44.599999999999994,92.825,0.085625,6.575,108.0,81.66666666666667,,11.55,,,,2.5340576,-2.4441376,2.0311584,-1.9367065,0.0,28.5,77.25,2025-03-02 10:30:00+05:30,10
1.2850000000000001,42.3,99.975,0.087525,7.0,122.5,66.33333333333333,,2.9,,,,2.8499756,-2.717102,2.2853088,-2.1659393,0.0,28.5,77.25,2025-03-02 11:30:00+05:30,11
1.2425,38.025,106.675,0.087675,7.725,,37.5,,14.333333333333334,,,,3.2018738,-3.340149,2.54393,-2.6454773,0.0,28.5,77.25,2025-03-02 12:30:00+05:30,12
1.25,30.266666666666666,123.83333333333333,0.09046666666666665,10.799999999999999,,14.0,,13.399999999999999,,,,3.7028198,-4.030136,2.8872833,-3.1647186,0.0,28.5,77.25,2025-03-02 13:30:00+05:30,13
1.2075,22.0,123.76666666666667,0.0842,9.45,,11.333333333333334,,10.149999999999999,,,,4.021988,-4.384033,3.0877838,-3.3980865,0.0,28.5,77.25,2025-03-02 14:30:00+05:30,14
1.1724999999999999,,,,10.375,,18.0,,5.5,,,,4.130493,-4.159836,3.1381378,-3.1972198,0.0,28.5,77.25,2025-03-02 15:30:00+05:30,15
1.21,,,,8.033333333333333,,27.5,,2.1,,,,3.8659363,-3.9167938,2.7739868,-2.861374,0.0,28.5,77.25,2025-03-02 16:30:00+05:30,16
1.2575,,,,6.7,,25.0,,10.133333333333333,,,,3.4932556,-3.6033478,1.7008362,-1.7054901,0.0,28.5,77.25,2025-03-02 17:30:00+05:30,17
1.2850000000000001,,,,6.824999999999999,,21.5,,1.3,,,,3.8627167,-3.549347,1.7168427,-1.3449707,0.0,28.5,77.25,2025-03-02 18:30:00+05:30,18
1.37,,,,8.5,,19.0,,3.4,,,,4.067993,-3.2349243,1.9223175,-1.1703644,0.0,28.5,77.25,2025-03-02 19:30:00+05:30,19
1.5666666666666667,,,,8.266666666666667,,13.333333333333334,,5.0,,,,3.9553833,-3.0881805,2.1186523,-1.2649231,0.0,28.5,77.25,2025-03-02 20:30:00+05:30,20
1.82,,,,8.033333333333333,,33.333333333333336,,15.9,,,,3.6835327,-3.067047,2.193985,-1.3782501,0.0,28.5,77.25,2025-03-02 21:30:00+05:30,21
1.8666666666666665,,,,6.7,,79.0,,14.866666666666665,,,,3.3719177,-3.6156769,1.8034515,-1.6686096,0.0,28.5,77.25,2025-03-02 22:30:00+05:30,22
1.9,,,,6.699999999999999,,79.0,,20.45,,,,2.7704163,-4.47995,1.2326813,-1.9508057,0.0,28.5,77.25,2025-03-02 23:30:00+05:30,23
1.9133333333333333,,,,6.75,,,,0.3,,,,1.8117523,-5.5053406,0.62423706,-2.1437225,0.0,28.5,77.25,2025-03-03 00:30:00+05:30,0
1.9400000000000002,,,,,,,,4.2,,,,1.0301208,-6.173874,0.35430908,-2.3169556,0.0,28.5,77.25,2025-03-03 01:30:00+05:30,1
1.795,,,,,,,,6.65,,,,0.4192505,-6.200302,0.16546631,-2.248703,0.0,28.5,77.25,2025-03-03 02:30:00+05:30,2
1.6975,,,,,,,,4.3,,,,-0.09475708,-5.8455505,-0.017105103,-2.092331,0.0,28.5,77.25,2025-03-03 03:30:00+05:30,3
1.585,,,,,,,,23.766666666666666,,,,0.033081055,-5.271103,0.16937256,-2.288147,0.0,28.5,77.25,2025-03-03 04:30:00+05:30,4
,,,,,,,,29.075000000000003,,,,0.041671753,-4.6789093,0.23538208,-2.6705017,0.0,28.5,77.25,2025-03-03 05:30:00+05:30,5
,,,,,,,,38.375,,,,-0.027755737,-3.9956207,0.23323059,-2.4487762,0.0,28.5,77.25,2025-03-03 06:30:00+05:30,6
,,,,,,,,25.875,,,,0.21487427,-3.0156555,0.4862671,-0.8561859,0.0,28.5,77.25,2025-03-03 07:30:00+05:30,7
,,,,,,,,8.1,,,,0.6483917,-1.7507172,0.5957184,-0.06440735,0.0,28.5,77.25,2025-03-03 08:30:00+05:30,8
,,,,,,,,6.825,,,,0.6817322,-0.2108612,0.51057434,-0.00630188,0.0,28.5,77.25,2025-03-03 09:30:00+05:30,9
,,,,,,,,3.85,,,,0.691391,0.0052948,0.53808594,0.07081604,0.0,28.5,77.25,2025-03-03 10:30:00+05:30,10
,,,,,,,,6.3,,,,0.38555908,0.46551514,0.27453613,0.43795776,0.0,28.5,77.25,2025-03-03 11:30:00+05:30,11
,,,,,,,,16.2,,,,0.5915222,0.8504791,0.4671173,0.7399597,0.0,28.5,77.25,2025-03-03 12:30:00+05:30,12
,,,,,,,,13.175,,,,0.9230652,0.6065216,0.7566986,0.5128784,0.0,28.5,77.25,2025-03-03 13:30:00+05:30,13
,,,,,,,,1.2,,,,0.7431488,0.27041626,0.605423,0.21331787,0.0,28.5,77.25,2025-03-03 14:30:00+05:30,14
,,,,,,,,12.8,,,,0.84757996,0.856369,0.6853485,0.7244873,0.0,28.5,77.25,2025-03-03 15:30:00+05:30,15
,,,,,,,,11.399999999999999,,,,0.37963867,1.7875824,0.23851013,1.4389954,0.0,28.5,77.25,2025-03-03 16:30:00+05:30,16
,,,,,,,,9.7,,,,-0.81759644,2.9111938,-0.5747528,1.247406,0.0,28.5,77.25,2025-03-03 17:30:00+05:30,17
,,,,,,,,8.033333333333333,,,,-2.674286,3.5748596,-1.570343,1.4884949,0.0,28.5,77.25,2025-03-03 18:30:00+05:30,18
,,,,,,,,2.8666666666666667,,,,-4.1435547,4.10437,-2.1452484,1.4956665,0.0,28.5,77.25,2025-03-03 19:30:00+05:30,19
,,,,,,,,5.0,,,,-4.538788,4.7112885,-2.1617737,1.7041626,0.0,28.5,77.25,2025-03-03 20:30:00+05:30,20
,,,,,,,,,,,,-4.2630615,5.488861,-1.959732,2.039093,0.0,28.5,77.25,2025-03-03 21:30:00+05:30,21
,,,,,,,,1.2,,,,-3.4967804,6.539551,-1.6551971,2.5724335,0.0,28.5,77.25,2025-03-03 22:30:00+05:30,22
,,,,,,,,5.5,,,,-2.1688995,7.4526367,-1.0829926,3.0974731,0.0,28.5,77.25,2025-03-03 23:30:00+05:30,23
,,,,,,,,,,,,-0.037719727,7.7250977,-0.11412048,3.2597961,0.0,28.5,77.25,2025-03-04 00:30:00+05:30,0
,,,,,,,,,,,,2.6908875,6.591873,0.9413147,2.8683777,0.0,28.5,77.25,2025-03-04 01:30:00+05:30,1
,,,,,,,,,,,,5.2431793,3.6207428,1.9324951,1.865799,0.0,28.5,77.25,2025-03-04 02:30:00+05:30,2
,,,,,,,,,,,,6.158722,0.9927521,2.577591,0.9818573,0.0,28.5,77.25,2025-03-04 03:30:00+05:30,3
,,,,,,,,14.733333333333334,,,,6.674637,-0.9837036,3.1060028,-0.21662903,0.0,28.5,77.25,2025-03-04 04:30:00+05:30,4
,,,,,,,,9.6,,,,6.500641,-1.620163,3.0056763,-0.5541229,0.0,28.5,77.25,2025-03-04 05:30:00+05:30,5
,,,,,,,,11.725,,,,5.984741,-1.5927277,2.6642914,-0.50405884,0.0,28.5,77.25,2025-03-04 06:30:00+05:30,6
,,,,,,,,12.933333333333332,,,,6.2194977,-1.6426697,3.1301117,-0.6442871,0.0,28.5,77.25,2025-03-04 07:30:00+05:30,7
,,,,,,,,11.45,,,,6.0490417,-1.2942505,3.7896423,-0.69270325,0.0,28.5,77.25,2025-03-04 08:30:00+05:30,8
,,,,,,,,11.166666666666666,,,,6.280243,-1.5112762,4.6833344,-1.078064,0.0,28.5,77.25,2025-03-04 09:30:00+05:30,9
,,,,,,,,11.5,,,,6.0596466,-2.0558014,4.66626,-1.5259857,0.0,28.5,77.25,2025-03-04 10:30:00+05:30,10
,,,,,,,,12.975,,,,5.388214,-2.8447266,4.212158,-2.1763916,0.0,28.5,77.25,2025-03-04 11:30:00+05:30,11
,,,,,,,,14.366666666666667,,,,5.2641296,-3.4814453,4.1155853,-2.6730957,0.0,28.5,77.25,2025-03-04 12:30:00+05:30,12
,,,,,,,,14.45,,,,6.239624,-4.151108,4.7938232,-3.165268,0.0,28.5,77.25,2025-03-04 13:30:00+05:30,13
,,,,,,,,13.100000000000001,,,,6.681839,-4.5294952,5.077667,-3.4182587,0.0,28.5,77.25,2025-03-04 14:30:00+05:30,14
,,,,,,,,11.925,,,,6.9997406,-4.649124,5.238083,-3.417099,0.0,28.5,77.25,2025-03-04 15:30:00+05:30,15
,,,,,,,,10.133333333333333,,,,7.2914886,-5.1181793,5.1951294,-3.5962067,0.0,28.5,77.25,2025-03-04 16:30:00+05:30,16
,,,,,,,,9.875,,,,6.7270813,-5.6052246,4.1698456,-3.386673,0.0,28.5,77.25,2025-03-04 17:30:00+05:30,17
,,,,,,,,10.025,,,,6.4456635,-6.1213837,3.598526,-3.2216797,0.0,28.5,77.25,2025-03-04 18:30:00+05:30,18
,,,,,,,,7.65,,,,6.3281555,-6.423874,3.4893494,-3.2610931,0.0,28.5,77.25,2025-03-04 19:30:00+05:30,19
,,,,,,,,13.100000000000001,,,,6.577118,-6.9045105,3.7167664,-3.6032715,0.0,28.5,77.25,2025-03-04 20:30:00+05:30,20
,,,,,,,,13.75,,,,6.4979706,-7.098709,3.698578,-3.75206,0.0,28.5,77.25,2025-03-04 21:30:00+05:30,21
,,,,,,,,14.45,,,,6.301941,-6.760803,3.5503082,-3.468567,0.0,28.5,77.25,2025-03-04 22:30:00+05:30,22
,,,,,,,,14.9,,,,6.6734467,-6.4474945,3.751007,-3.2600708,0.0,28.5,77.25,2025-03-04 23:30:00+05:30,23
,,,,,,,,12.766666666666666,,,,7.1537323,-6.423294,4.0800323,-3.276947,0.0,28.5,77.25,2025-03-05 00:30:00+05:30,0
,,,,,,,,11.700000000000001,,,,7.733597,-6.5064087,4.4992523,-3.4096222,0.0,28.5,77.25,2025-03-05 01:30:00+05:30,1
,,,,,,,,10.1,,,,7.938324,-6.420349,4.6636047,-3.3849335,0.0,28.5,77.25,2025-03-05 02:30:00+05:30,2
,,,,,,,,10.475,,,,7.9997253,-6.6419983,4.8256836,-3.6164246,0.0,28.5,77.25,2025-03-05 03:30:00+05:30,3
,,,,,,,,10.4,,,,7.6203156,-6.17276,4.5345306,-3.2590485,0.0,28.5,77.25,2025-03-05 04:30:00+05:30,4
,,,,,,,,11.075,,,,8.051056,-5.450989,4.7415924,-2.7619781,0.0,28.5,77.25,2025-03-05 05:30:00+05:30,5
,,,,,,,,11.5,,,,8.641663,-4.6621857,5.0107727,-2.2486877,0.0,28.5,77.25,2025-03-05 06:30:00+05:30,6
,,,,,,,,11.2,,,,9.035706,-4.1706085,5.4907074,-2.111618,0.0,28.5,77.25,2025-03-05 07:30:00+05:30,7
,,,,,,,,8.25,,,,8.582855,-3.6374664,5.807663,-2.2102509,0.0,28.5,77.25,2025-03-05 08:30:00+05:30,8
,,,,,,,,8.575,,,,9.210785,-4.3889923,6.690735,-3.0485687,0.0,28.5,77.25,2025-03-05 09:30:00+05:30,9
,,,,,,,,8.25,,,,9.145966,-5.273712,6.7576904,-3.8088074,0.0,28.5,77.25,2025-03-05 10:30:00+05:30,10
,,,,,,,,8.825,,,,8.758545,-5.6688232,6.536728,-4.1618347,0.0,28.5,77.25,2025-03-05 11:30:00+05:30,11
,,,,,,,,11.0,,,,8.910568,-5.8037415,6.658798,-4.2844543,0.0,28.5,77.25,2025-03-05 12:30:00+05:30,12
,,,,,,,,11.6,,,,9.258911,-5.8624573,6.884674,-4.31308,0.0,28.5,77.25,2025-03-05 13:30:00+05:30,13
,,,,,,,,10.375,,,,9.836792,-5.6395874,7.2314453,-4.114792,0.0,28.5,77.25,2025-03-05 14:30:00+05:30,14
,,,,,,,,9.85,,,,10.278519,-5.2472076,7.4274445,-3.7740936,0.0,28.5,77.25,2025-03-05 15:30:00+05:30,15
,,,,,,,,9.166666666666666,,,,10.003876,-4.939621,6.9417877,-3.3992767,0.0,28.5,77.25,2025-03-05 16:30:00+05:30,16
,,,,,,,,11.725,,,,9.257904,-4.612732,5.6611633,-2.7610168,0.0,28.5,77.25,2025-03-05 17:30:00+05:30,17
,,,,,,,,11.075,,,,8.940842,-4.8774414,5.0075073,-2.6033478,0.0,28.5,77.25,2025-03-05 18:30:00+05:30,18
,,,,,,,,11.9,,,,8.591461,-5.0144806,4.6130066,-2.5306702,0.0,28.5,77.25,2025-03-05 19:30:00+05:30,19
,,,,,,,,7.966666666666666,,,,8.790588,-5.653473,4.756958,-2.9313812,0.0,28.5,77.25,2025-03-05 20:30:00+05:30,20
,,,,,,,,6.975,,,,8.831192,-6.793167,4.938446,-3.6989136,0.0,28.5,77.25,2025-03-05 21:30:00+05:30,21
,,,,,,,,8.525,,,,8.20578,-7.1266174,4.6118317,-3.8535461,0.0,28.5,77.25,2025-03-05 22:30:00+05:30,22
,,,,,,,,9.149999999999999,,,,8.084045,-6.9239197,4.5653687,-3.6471863,0.0,28.5,77.25,2025-03-05 23:30:00+05:30,23
,,,,,,,,10.733333333333334,,,,8.155334,-5.925415,4.51149,-2.9465942,0.0,28.5,77.25,2025-03-06 00:30:00+05:30,0
,,,,,,,,12.066666666666668,,,,8.361069,-4.8602448,4.4884186,-2.2241516,0.0,28.5,77.25,2025-03-06 01:30:00+05:30,1
,,,,,,,,12.2,,,,8.819305,-4.2325134,4.67955,-1.8777771,0.0,28.5,77.25,2025-03-06 02:30:00+05:30,2
,,,,,,,,10.0,,,,8.88942,-4.2062683,4.7373657,-1.9007721,0.0,28.5,77.25,2025-03-06 03:30:00+05:30,3
,,,,,,,,11.633333333333333,,,,8.8186035,-4.4089966,4.6928864,-2.0020294,0.0,28.5,77.25,2025-03-06 04:30:00+05:30,4
,,,,,,,,13.95,,,,8.831131,-4.5059814,4.677185,-2.0611115,0.0,28.5,77.25,2025-03-06 05:30:00+05:30,5
,,,,,,,,14.024999999999999,,,,8.518982,-4.234543,4.3955994,-1.8301392,0.0,28.5,77.25,2025-03-06 06:30:00+05:30,6
,,,,,,,,14.399999999999999,,,,8.273376,-3.839737,4.534851,-1.730835,0.0,28.5,77.25,2025-03-06 07:30:00+05:30,7
,,,,,,,,9.6,,,,8.416977,-4.1942596,5.0404053,-2.2367554,0.0,28.5,77.25,2025-03-06 08:30:00+05:30,8
,,,,,,,,9.025,,,,7.5191345,-3.9223938,5.393524,-2.6687927,0.0,28.5,77.25,2025-03-06 09:30:00+05:30,9
,,,,,,,,8.0,,,,6.9018555,-3.3112335,5.162567,-2.4148102,0.0,28.5,77.25,2025-03-06 10:30:00+05:30,10
,,,,,,,,9.1,,,,7.208618,-3.7780914,5.429764,-2.8313293,0.0,28.5,77.25,2025-03-06 11:30:00+05:30,11
,,,,,,,,13.266666666666666,,,,7.2151947,-3.4953308,5.4580994,-2.6464844,0.0,28.5,77.25,2025-03-06 12:30:00+05:30,12
,,,,,,,,12.200000000000001,,,,7.172348,-3.2756348,5.426483,-2.4886475,0.0,28.5,77.25,2025-03-06 13:30:00+05:30,13
,,,,,,,,6.633333333333333,,,,6.8697205,-2.9300385,5.178833,-2.2213898,0.0,28.5,77.25,2025-03-06 14:30:00+05:30,14
,,,,,,,,7.4,,,,6.579483,-2.6079712,4.8974304,-1.9672852,0.0,28.5,77.25,2025-03-06 15:30:00+05:30,15
,,,,,,,,10.133333333333333,,,,5.8719482,-2.177948,4.0772095,-1.5307465,0.0,28.5,77.25,2025-03-06 16:30:00+05:30,16
,,,,,,,,10.8,,,,5.061859,-1.5498657,2.2263184,-0.63526917,0.0,28.5,77.25,2025-03-06 17:30:00+05:30,17
,,,,,,,,11.8,,,,4.779175,-1.2601929,3.0839996,-0.60279846,0.0,28.5,77.25,2025-03-06 18:30:00+05:30,18
,,,,,,,,11.325,,,,4.493408,-1.256607,3.105011,-0.62054443,0.0,28.5,77.25,2025-03-06 19:30:00+05:30,19
,,,,,,,,10.766666666666666,,,,4.0037384,-1.4225616,3.1535492,-0.9135895,0.0,28.5,77.25,2025-03-06 20:30:00+05:30,20
,,,,,,,,10.5,,,,3.0784912,-1.8844604,2.2836761,-1.6158295,0.0,28.5,77.25,2025-03-06 21:30:00+05:30,21
